DATAFLOW,LAST UPDATE,freq,unit,coicop18,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2012-01,2.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2012-02,2.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2012-03,2.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2012-04,1.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2012-05,2.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2012-06,2.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2012-07,3.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2012-08,4.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2012-09,5.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2012-10,5.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2012-11,4.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2012-12,4.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2013-01,5.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2013-02,4.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2013-03,4.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2013-04,4.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2013-05,4.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2013-06,4.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2013-07,3.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2013-08,2.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2013-09,1.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2013-10,1.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2013-11,1.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2013-12,1.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2014-01,1.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2014-02,1.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2014-03,1.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2014-04,1.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2014-05,1.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2014-06,0.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2014-07,1.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2014-08,1.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2014-09,1.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2014-10,1.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2014-11,1.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2014-12,1.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2015-01,0.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2015-02,0.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2015-03,0.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2015-04,0.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2015-05,1.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2015-06,-0.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2015-07,-1.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2015-08,-1.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2015-09,-1.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2015-10,-1.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2015-11,-0.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2015-12,-0.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2016-01,-1.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2016-02,-2.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2016-03,-2.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2016-04,-2.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2016-05,-2.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2016-06,-0.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2016-07,-0.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2016-08,0.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2016-09,-0.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2016-10,0.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2016-11,-0.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2016-12,-0.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2017-01,0.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2017-02,0.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2017-03,0.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2017-04,0.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2017-05,0.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2017-06,0.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2017-07,0.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2017-08,0.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2017-09,1.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2017-10,2.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2017-11,2.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2017-12,2.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2018-01,3.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2018-02,3.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2018-03,4.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2018-04,4.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2018-05,4.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2018-06,4.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2018-07,4.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2018-08,4.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2018-09,4.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2018-10,4.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2018-11,3.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2018-12,3.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2019-01,3.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2019-02,4.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2019-03,4.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2019-04,4.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2019-05,4.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2019-06,3.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2019-07,4.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2019-08,4.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2019-09,3.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2019-10,3.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2019-11,3.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2019-12,4.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2020-01,3.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2020-02,2.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2020-03,2.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2020-04,2.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2020-05,1.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2020-06,2.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2020-07,2.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2020-08,2.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2020-09,2.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2020-10,1.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2020-11,1.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2020-12,1.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2021-01,2.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2021-02,2.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2021-03,2.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2021-04,2.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2021-05,3.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2021-06,3.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2021-07,3.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2021-08,4.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2021-09,5.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2021-10,6.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2021-11,6.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2021-12,6.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2022-01,7.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2022-02,7.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2022-03,9.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2022-04,11.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2022-05,12.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2022-06,13.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2022-07,13.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2022-08,13.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2022-09,13.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2022-10,13.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2022-11,14.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2022-12,14.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2023-01,13.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2023-02,13.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2023-03,12.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2023-04,10.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2023-05,9.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2023-06,9.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2023-07,8.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2023-08,9.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2023-09,9.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2023-10,8.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2023-11,6.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2023-12,7.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2024-01,7.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2024-02,7.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2024-03,6.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2024-04,6.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2024-05,5.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2024-06,5.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2024-07,5.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2024-08,5.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2024-09,4.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2024-10,5.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2024-11,5.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2024-12,5.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2025-01,5.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2025-02,5.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2025-03,5.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2025-04,4.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2025-05,5.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2025-06,5.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2025-07,6.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2025-08,8.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2025-09,8.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2025-10,8.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2025-11,8.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2025-12,8.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2026-01,8.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2026-02,8.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2026-03,9.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Romania,2026-04,9.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2006-01,1.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2006-02,1.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2006-03,1.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2006-04,1.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2006-05,1.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2006-06,1.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2006-07,1.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2006-08,1.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2006-09,1.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2006-10,1.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2006-11,1.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2006-12,1.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2007-01,1.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2007-02,1.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2007-03,1.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2007-04,1.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2007-05,1.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2007-06,1.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2007-07,1.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2007-08,1.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2007-09,1.6,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2007-10,1.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2007-11,2.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2007-12,2.5,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2008-01,3.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2008-02,2.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2008-03,3.3,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2008-04,3.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2008-05,3.7,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2008-06,4.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2008-07,3.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2008-08,4.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2008-09,4.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2008-10,3.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2008-11,2.4,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2008-12,2.1,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2009-01,2.0,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2009-02,2.2,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2009-03,1.9,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2009-04,1.8,,
ESTAT:PRC_HICP_MINR(1.0),02/06/26 11:00:00,Monthly,Annual rate of change,Total,Sweden,2009-05,1.7,,
